	Segment ID	Before_tokens	After_tokens	TER
247	248	미국 의 죽음 은 스코틀랜드 의 vaping 과 전자 담배 광고 금지 로 이어질 수 있 다 .	미국 의 죽음 은 스코틀랜드 의 vaping 과 전자 담배 광고 금지 로 이어질 수 있 다 .	0.0
248	249	전자 담배 와 전자 담배 제품 광고 에 관한 BAN 이 장관 들 에 의해 고려 되 고 있 다 .	전자 담배 와 전자 담배 제품 광고 에 관한 BAN 이 장관 들 에 의해 고려 되 고 있 다 .	0.0
249	250	"초대 장관 은 "" 앞 으로 몇 달 안 에 이 같 은 움직임 에 대한 협의 가 이뤄질 것 "" 이라고 확인 했 다 . """	"초대 장관 은 "" 앞 으로 몇 달 안 에 이 같 은 움직임 에 대한 협의 가 이뤄질 것 "" 이라고 확인 했 다 . """	0.0
250	251	니콜라 스터 건 은 만약 증거 가 그러 한 제품 의 판매 에 대한 추가 적 인 움직임 을 뒷받침 한다면 , 그녀 의 정부 는 행동 하 기 를 주저 하 지 않 을 것 이 라고 말 한다 .	니콜라 스터 건 은 만약 증거 가 그러 한 제품 의 판매 에 대한 추가 적 인 움직임 을 뒷받침 한다면 , 그녀 의 정부 는 행동 하 기 를 주저 하 지 않 을 것 이 라고 말 한다 .	0.0
251	252	그것 은 한 vaping - related 질병 이 두 명 의 생명 을 더 요구 했 고 , 총 사망자 수 11 명 을 가져왔 다는 것 이 밝혀진 가운데 나온 것 이 다 .	그것 은 한 vaping - related 질병 이 두 명 의 생명 을 더 요구 했 고 , 총 사망자 수 11 명 을 가져왔 다는 것 이 밝혀진 가운데 나온 것 이 다 .	0.0
252	253	일반 적 으로 니코틴 , 물 , 용매 , 향료 로 만든 혼합물 을 흡입 하 는 것 을 포함 하 는 베 핑 은 담배 를 끊 는 데 도움 이 될 수 있 는 흡연 의 대안 으로 보여 지 지만 , 그것 의 안전 성 은 여전히 완전히 알려져 있 지 않 다 .	일반 적 으로 니코틴 , 물 , 용매 및 향료 로 만든 혼합물 을 흡입 하 는 것 을 포함 하 는 진공 은 담배 를 끊 는 데 도움 이 될 수 있 는 흡연 의 대안 으로 보여 지 지만 , 그 안전 성 은 아직 완전히 알려져 있 지 않 다 .	0.1091
253	254	그러나 미국 에서 는 500 명 이상 의 사람 들 이 전자 담배 를 피운 후 신비 한 폐질환 으로 병 에 걸린 것 으로 알려져 있 다 .	그러나 미국 에서 는 500 명 이상 의 사람 들 이 전자 담배 를 피운 후 신비 한 폐질환 으로 병 에 걸린 것 으로 알려져 있 다 .	0.0
254	255	관계자 들 은 지난 한 주 동안 만 수백 건 의 추가 사례 가 보 고 되 었 다고 말 했 다 .	관계자 들 은 지난 한 주 동안 만 수백 건 의 추가 사례 가 보 고 되 었 다고 말 했 다 .	0.0
255	256	플로리다 와 조지아 에서 첫 사망자 가 화요일 과 수요일 에 발표 되 었 다 .	플로리다 와 조지아 에서 첫 사망자 가 화요일 과 수요일 에 발표 되 었 다 .	0.0
256	257	현재 38 개 주 가 이 병 의 사례 를 기록 했으며 , 8 개 주 에서 사망자 가 발생 했 다 .	현재 38 개 주 가 이 병 의 사례 를 기록 했으며 , 8 개 주 에서 사망자 가 발생 했 다 .	0.0
257	258	"대부분 의 환자 들 이 대마초 의 정신 활성 화합물 인 THC 가 함유 된 제품 을 사용 한 전력 을 보 고 한 반면 , 조지아 에서 사망 한 환자 는 수요일 "" 무거운 니코틴 베 핑 "" 만 을 보 고 했 다 ."	"대부분 의 환자 들 이 대마초 의 정신 활성 화합물 인 THC 가 함유 된 제품 을 사용 한 전력 을 보 고 한 반면 , 조지아 에서 사망 한 환자 는 수요일 "" 무거운 니코틴 베 핑 "" 만 을 보 고 했 다 ."	0.0
258	259	"질병 통제 예방 센터 ( CDC ) 는 미스터리 질병 의 원인 을 조사 하 는 100 명 이상 의 관리 를 두 고 있 으며 , 특히 "" 거리 밖 에서 "" 수정 하 거나 구입 할 경우 더 많 은 것 이 알려질 때 까지 전자 담배 제품 을 피우 지 말 라고 시민 들 에게 경고 했 다 ."	"질병 통제 예방 센터 ( CDC ) 는 미스터리 질병 의 원인 을 조사 하 는 100 명 이상 의 관리 를 두 고 있 으며 , 특히 "" 거리 밖 에서 "" 수정 하 거나 구입 할 경우 더 많 은 것 이 알려질 때 까지 전자 담배 제품 을 피우 지 말 라고 시민 들 에게 경고 했 다 ."	0.0
259	260	"초대 장관 은 스코틀랜드 정부 가 도박 으로 인한 인명 손실 에 이어 미국 과 다른 곳 에서 의 감시 적 인 발전 을 "" 근접 적 으로 "" 확인 했 다 ."	"초대 장관 은 스코틀랜드 정부 가 도박 으로 인한 인명 손실 에 이어 미국 등지 의 발전 을 "" 밀밀히 "" 감시 하 고 있 다는 것 을 확인 했 다 ."	0.375
260	261	그녀 는 지금 까지 유럽 에서 vaping 이 보 고 된 것 으로 인한 사망 사례 를 보 지 못했 다고 지적 했 다 .	그녀 는 지금 까지 유럽 에서 vaping 이 보 고 된 것 으로 인한 사망 사례 를 보 지 못했 다고 지적 했 다 .	0.0
261	262	""" 우리 의 접근 방식 은 예방책 이 었 고 , 그래서 스코틀랜드 에서 우리 는 이미 유럽 에서 제품 을 증기 화 하 기 위해 가장 엄격 한 규제 접근 법 을 취했 다 "" 고 그녀 는 말 했 다 ."	""" 우리 의 접근 방식 은 예방책 이 었 고 , 그래서 스코틀랜드 에서 우리 는 이미 유럽 에서 제품 을 증기 화 하 기 위해 가장 엄격 한 규제 접근 법 을 취했 다 "" 고 그녀 는 말 했 다 ."	0.0
262	263	""" 유럽 담배 제품 지침 은 전자 담배 의 광고 를 제한 하 고 전자 액체 가 해로운 것 으로 알려진 성분 을 포함 할 수 없 도록 한다 ."	""" 유럽 담배 제품 지침 은 전자 담배 의 광고 를 제한 하 고 전자 액체 가 해로운 것 으로 알려진 성분 을 함유 할 수 없 도록 한다 . """	0.0645
263	264	""" 이 지침 은 또한 e - 액체 에서 니코틴 의 농도 를 제한 한다 ."	""" 이 지침 은 또한 e - liquids 에서 니코틴 의 농도 를 제한 한다 . """	0.1176
264	265	""" 스코틀랜드 에서 는 소매 등록부 와 의무 연령 확인 제도 를 도입 했으며 소매상 들 이 규정 을 준 수 하 도록 모든 협의회 지역 의 무역 표준 부서 에 자금 을 지원 했 습니다 ."	""" 스코틀랜드 에서 는 소매 등록부 와 의무 연령 확인 제도 를 도입 했으며 소매상 들 이 규정 을 준 수 하 도록 하 기 위해 모든 의회 지역 의 무역 표준 부서 에 자금 을 지원 했 다 . """	0.1463
265	266	""" 앞 으로 몇 달 안 에 증기 제품 의 광고 와 홍보 에 대한 완전 한 금지 를 도입 하 는 것 에 대해 협의 할 것 이 다 . """	""" 앞 으로 몇 달 안 에 증기 제품 의 광고 와 홍보 에 대한 완전 한 금지 를 도입 하 는 것 에 대해 협의 할 것 이 다 . """	0.0
266	267	"그 는 "" 이 장치 들 이 비교 적 새롭 고 따라서 그 들 의 영향 이 계속 연구 되 고 있 다는 것 을 우리 모두 가 기억 하 는 것 이 중요 하 다 "" 고 덧붙였 다 ."	"그 는 "" 이 장치 들 이 비교 적 새롭 고 따라서 그 들 의 영향 이 계속 연구 되 고 있 다는 것 을 우리 모두 가 기억 하 는 것 이 중요 하 다 "" 고 덧붙였 다 ."	0.0
267	268	우리 는 아직 그 영향 이 무엇 인지 완전히 이해 하 지 못하 고 있 는데 , 그래서 우리 가 취한 접근 방식 이 매우 신중 한 것 이 다 .	"우리 는 아직 그 영향 이 무엇 인지 완전히 이해 하 지 못하 기 때문 에 우리 가 취한 접근 법 이 매우 신중 한 이유 입니다 . """	0.3448
268	269	""" 그것 이 아마도 스코틀랜드 에서 전자 담배 사용 이 상대 적 으로 낮 은 이유 일 것 이 다 ."	""" 그것 이 아마도 스코틀랜드 에서 전자 담배 사용 이 상대 적 으로 낮 은 이유 일 것 이 다 . """	0.0455
269	270	""" 우리 는 사람 들 이 잠재 적 인 해악 으로부터 보호 받 을 수 있 도록 필요 한 조치 를 취하 기 위해 최선 의 증거 를 따르 는데 전념 하 고 있 다 ."	""" 우리 는 사람 들 이 잠재 적 인 해악 으로부터 보호 받 을 수 있 도록 필요 한 조치 를 취하 기 위해 최선 의 증거 를 따르 는데 전념 하 고 있 다 . """	0.027
270	271	""" 우리 는 이미 그 제품 들 에 대한 가장 엄격 한 정권 들 중 하나 이 지만 , 만약 그 증거 가 더 이상 의 조치 가 필요 하 다는 것 을 보여 준다면 . .. 우리 는 그것 을 주저 하 지 않 을 것 이 다 . """	""" 우리 는 이미 그 제품 들 에 대한 가장 엄격 한 정권 들 중 하나 이 지만 , 만약 그 증거 가 더 이상 의 조치 가 필요 하 다는 것 을 보여 준다면 . .. 우리 는 그것 을 주저 하 지 않 을 것 이 다 . """	0.0
271	272	전 세계 학교 파업자 들 이 기후 에 대한 조치 를 요구 하 기 위해 행진 하 고 있 다 .	전 세계 학교 파업자 들 이 기후 에 대한 조치 를 요구 하 기 위해 행진 하 고 있 다 .	0.0
272	273	전 세계 어린이 들 이 이번 주 유엔 에서 이 문제 가 세계 지도자 의 의제 를 상회 한 이후 처음 으로 기후 변화 에 대한 조치 를 요구 하 는 또 다른 학교 파업 에 돌입 했 다 .	전 세계 어린이 들 이 이번 주 유엔 에서 이 문제 가 세계 지도자 의 의제 를 상회 한 이후 처음 으로 기후 변화 에 대한 조치 를 요구 하 는 또 다른 학교 파업 에 돌입 했 다 .	0.0
273	274	1 년 전 스웨덴 의 십 대 그레타 툰 버그 의 단독 시위 로 시작 된 미래 운동 을 위한 금요일 은 수백만 명 의 학생 들 이 뉴욕 과 같 은 도시 거리 로 나와 아프리카 전역 의 개발 도 상국 에서 관심 을 끌 고 있 는 등 급증 했 다 .	1 년 전 스웨덴 의 10 대 그레타 툰 버그 의 단독 시위 로 시작 된 미래 운동 을 위한 금요일 은 수백만 명 의 학생 들 이 뉴욕 과 같 은 도시 거리 로 나와 아프리카 전역 의 개발 도 상국 에서 관심 을 끌 고 있 는 등 급증 했 다 .	0.0185
274	275	첫 시위 중 일부 는 뉴질랜드 에서 시작 되 었 는데 , 툰 버그 는 주최 측 이 17 만 명 의 사람 들 이 전국 을 행진 했 다고 말 했 다 .	첫 번 째 시위 중 일부 는 뉴질랜드 에서 시작 되 었 는데 , 툰 버그 는 주최 측 이 17 만 명 의 사람 들 이 전국 을 행진 했 다고 말 했 다 .	0.0556
275	276	이탈리아 , 핀란드 , 나이지리아 , 오스트리아 , 인도 의 도시 에서 도 행진 이 있 었 습니다 .	이탈리아 , 핀란드 , 나이지리아 , 오스트리아 , 인도 의 도시 에서 도 행진 이 있 었 습니다 .	0.0
276	277	금요일 의 시위 는 뉴욕 의 유엔 에서 일주일 간 의 기후 회담 에 이 은 것 으로 , 툰 베르그 토 세계 지도자 들 이 행동 하 지 않 았 다고 비난 하 는 신랄 한 연설 을 포함 했 다 .	금요일 의 시위 는 뉴욕 의 유엔 에서 일주일 간 의 기후 회담 에 이 은 것 으로 , 툰 버그 가 세계 지도자 들 에게 무반응 을 이유 로 그 들 을 비난 하 는 신랄 한 연설 을 포함 했 다 .	0.2273
277	278	"그녀 는 20 일 "" 당신 은 공허 한 말 로 내 꿈 과 어린 시절 을 훔쳤 다 "" 고 말 했 다 ."	"그녀 는 20 일 "" 당신 은 공허 한 말 로 내 꿈 과 어린 시절 을 훔쳤 다 "" 고 말 했 다 ."	0.0
278	279	""" 모든 미래 세대 의 눈 이 그대 에게 달려 있 고 , 우리 를 실패 시키 기 로 선택 한다면 , 나 는 결코 너 를 용서 하 지 않 을 것 이 라고 말 한다 . """	모든 미래 세대 의 눈 이 당신 에게 달려 있 고 만약 당신 이 우리 를 실패 하 기 로 선택 한다면 , 나 는 우리 가 결코 당신 을 용서 하 지 않 을 것 이 라고 말 한다 .	0.2683
279	280	시위대 는 지난해 발표 된 유엔 의 지원 을 받 는 보고서 를 인용 , 지구 기온 이 2 . 7 도 이상 오르 는 것 을 막 기 위한 조치 를 시행 할 것 을 정부 에 요구 하 고 있 는데 , 과학자 들 은 이 조치 가 인간 생명 과 지구 에 심각 한 결과 를 초래 한다고 경고 하 고 있 다 .	시위대 는 지난해 발표 된 유엔 의 지원 을 받 는 보고서 를 인용 해 지 구 기온 이 2 . 7 도 이상 오르 는 것 을 막 기 위한 조치 를 시행 할 것 을 정부 에 요구 하 고 있 는데 , 과학자 들 은 이 를 통해 인간 과 지구 에 심각 한 결과 를 초래 할 것 이 라고 경고 하 고 있 다 .	0.1429
280	281	툰 버그 와 그녀 가 영감 을 준 젊은이 들 은 기후 변화 에 책임 이 있 는 온실가스 배출 량 이 감소 할 때 까지 매주 교실 파업 을 중단 하 지 않 을 것 이 라고 말 한다 .	툰 버그 와 그녀 가 영감 을 준 젊은이 들 은 기후 변화 에 책임 이 있 는 온실가스 배출 량 이 감소 할 때 까지 매주 교실 파업 을 중단 하 지 않 을 것 이 라고 말 한다 .	0.0
281	282	나이지리아 수도 아부 자 에서 올 라도스 아데 니케 가 28 일 46 연패 를 기록 했 다 .	나이지리아 수도 아부 자 에서 올 라도스 아데 니케 가 28 일 46 연패 를 기록 했 다 .	0.0
282	283	"이 운동가 는 트위터 에 "" 기후 변화 는 현실 "" "" 우리 는 시간 이 없 다 "" 는 메시지 가 적힌 현수막 을 들 고 있 는 푸른 교복 을 입 은 학생 들 의 사진 을 올렸 다 . """	"이 운동가 는 트위터 에 "" 기후 변화 는 현실 "" "" 우리 는 시간 이 없 다 "" 는 메시지 가 적힌 현수막 을 들 고 있 는 푸른 교복 을 입 은 학생 들 의 사진 을 올렸 다 . """	0.0
283	284	스위스 로잔 에서 수백 명 의 기후 파업 조직자 들 이 이번 주 행사 를 위해 8 월 에 모인 가운데 수천 명 의 사람 들 이 이 도시 를 행진 했 다고 현지 보도 가 보도 했 다 .	지난 8 월 수백 명 의 기후 파업 주최자 들 이 이번 주 행사 를 위해 모인 스위스 로잔 에서 는 수천 명 의 사람 들 이 시내 를 행진 했 다고 현지 보도 가 보도 했 다 .	0.2051
284	285	수천 명 이 더 핀란드 헬싱 키 거리 로 이동 할 것 으로 예상 되 었 는데 , 현지 언론 은 이 도시 의 학교 가 학생 들 의 참여 를 허용 할 것 이 라고 보도 했 다 .	수천 명 이 더 핀란드 헬싱 키 거리 로 이동 할 것 으로 예상 되 었 는데 , 현지 언론 은 이 도시 의 학교 가 학생 들 의 참여 를 허용 할 것 이 라고 보도 했 다 .	0.0
285	286	유엔 방문 에 이어 북미 에 남 아 있 는 툰 버그 는 캐나다 몬트리올 에서 열리 는 기후 파업 에 참가 할 예정 이 었 다 .	유엔 방문 에 이어 북미 에 남 아 있 는 툰 버그 는 캐나다 몬트리올 에서 열리 는 기후 파업 에 참가 할 예정 이 었 다 .	0.0
286	287	남자 가 문간 에 불 을 붙였 다 . ' 목표 공격 '	남자 가 문간 에 불 을 붙였 다 . ' 목표 공격 '	0.0
287	288	한 남자 가 경찰 이 표적 공격 이 라고 믿 는 곳 에서 그 의 문간 에 불 을 질렀 다 .	한 남자 가 경찰 이 표적 공격 이 라고 믿 는 곳 에서 그 의 문간 에 불 을 질렀 다 .	0.0
288	289	48 세 의 이 여성 은 휘발유 로 추정 되 는 가연 성 액체 에 흠뻑 젖 은 뒤 웨스트 랭커셔 주 스 켈 머스 데일 에 있 는 자신 의 집 밖 에서 불길 에 휩싸였 다 .	48 세 의 이 여성 은 휘발유 로 추정 되 는 가연 성 액체 에 흠뻑 젖 은 뒤 웨스트 랭커셔 주 스 켈 머스 데일 에 있 는 자신 의 집 밖 에서 불길 에 휩싸였 다 .	0.0
289	290	그 는 심각 한 화상 을 입 은 후 위독 하 지만 안정 된 상태 로 병원 에 입원 해 있 다 .	그 는 심각 한 화상 을 입 은 후 위독 하 지만 안정 된 상태 로 병원 에 입원 해 있 다 .	0.0
290	291	경찰 은 17 일 새벽 1 시 경 이 남성 의 집 으로 불려간 뒤 살인 미수 조사 에 착수 했 다 .	경찰 은 17 일 새벽 1 시 경 이 남성 의 집 으로 불려간 뒤 살인 미수 조사 에 착수 했 다 .	0.0
291	292	"수사 를 주도 하 고 있 는 폴린 스테이블스 형사 과장 은 "" 이번 사건 은 한 남성 을 병원 에 입원 하 게 한 끔찍 한 사건 이 다 ."	"수사 를 주도 하 고 있 는 폴린 스테이블스 형사 과장 은 "" 이번 사건 은 한 남성 을 병원 에 입원 하 게 한 끔찍 한 사건 이 다 ."	0.0
292	293	""" 우리 는 책임자 들 을 확인 하 기 위해 여러 가지 조사 를 하 고 있 다 ."	""" 우리 는 책임자 들 의 신원 을 확인 하 기 위해 여러 가지 조사 를 하 고 있 다 . """	0.1364
293	294	""" 우리 가 일어난 일 에 대한 동기 를 확립 하 려고 노력 하 는 동안 , 우리 는 그 사건 이 표적 이 되 었 다고 믿 고 있 으며 , 나 는 이 시기 에 더 넓 은 지역 사회 에 어떠 한 위협 도 없 다고 믿 고 있 다는 것 을 강조 하 고 싶 다 ."	""" 우리 가 일어난 일 에 대한 동기 를 확립 하 려고 노력 하 는 동안 , 우리 는 그 사건 이 표적 이 되 었 다고 믿 고 있 으며 , 나 는 이 시기 에 더 넓 은 지역 사회 에 어떠 한 위협 도 없 다고 믿 고 있 다는 것 을 강조 하 고 싶 다 . """	0.0161
294	295	""" 저 밖 에 있 는 누군가 가 누가 이런 짓 을 했 는지 알 고 있 고 나 는 그 들 이 나서 서 우리 에게 말 을 걸 것 을 촉구 할 것 이 다 ."	""" 저 밖 에 있 는 누군가 가 누가 이런 짓 을 했 는지 알 고 있 고 나 는 그 들 이 나서 서 우리 에게 말 을 걸 것 을 촉구 할 것 이 다 . """	0.0256
295	296	""" 사랑 하 는 사람 이 의심 스럽 게 행동 하 거나 , 연기 나 휘발유 냄새 를 맡 거나 , 설명 할 수 없 는 부상 을 입 고 집 에 오 는가 ?"	“ 사랑 하 는 사람 이 의심 스럽 게 행동 하 거나 연기 나 휘발유 냄새 를 맡 거나 설명 할 수 없 는 부상 을 입 고 집 에 왔 나 ? ”	0.1765
296	297	""" 우리 는 이 끔찍 한 범죄 에 책임 이 있 는 사람 들 을 찾 아야 해 . """	""" 우리 는 이 끔찍 한 범죄 에 책임 이 있 는 사람 들 을 찾 아야 해 . """	0.0
297	298	다음 번 대 규모 노동 파업 이 오리 건 주 를 강타 하 다	다음 번 대 규모 노동 파업 이 오리 건 주 를 강타 하 다	0.0
298	299	"주립 대 근로자 들 "" 가장 긴급 한 불만 은 낮 은 임금 과 직장 에서 의 존엄성 부족 에 초점 을 맞추 고 있 다 ."	주립 대 노동자 들 의 가장 시급 한 불만 은 저 임금 과 직장 에서 의 존엄성 결여 에 있 다 .	0.4545
299	300	임금 격차 만 해도 충격 적 이 다 .	임금 격차 만 해도 충격 적 이 다 .	0.0
300	301	이 들 근로자 의 약 절반 은 연간 4 만 달러 미만 의 수입 을 올리 고 있 다 ( 그리고 수백 명 은 2 만 5 천 달러 미만 을 번다 ) .	이 들 근로자 의 약 절반 은 연간 4 만 달러 미만 의 수입 을 올리 고 있 다 ( 그리고 수백 명 은 2 만 5 천 달러 미만 을 번다 ) .	0.0
301	302	한편 , 대학 총장 들 의 연봉 은 평균 50 만 달러 , 대학 육상 코치 4 명 은 100 만 달러 를 절감 하 고 있 다 .	한편 대학 총장 의 연봉 은 평균 50 만 달러 , 대학 육상 코치 4 명 은 100 만 달러 를 절감 하 고 있 다 .	0.0741
302	303	학교 행정가 들 은 6 자리 의 급여 를 받 고 전반 적 인 행정 지출 은 계속 늘어나 고 있 지만 , 6 명 의 기밀 직원 중 1 명 은 식권 자격 을 얻 는다 .	학교 행정가 들 은 6 자리 의 급여 를 받 고 전반 적 인 행정 지출 은 계속 늘어나 고 있 지만 , 6 명 의 기밀 직원 중 1 명 은 식권 자격 을 얻 는다 .	0.0
303	304	"포틀랜드 주립 대학 의 또 다른 IT 직원 인 알레한드로 세구라 는 "" 사람 들 이 그 들 이 봉사 하 는 도시 에서 살 수 없 는 임금 을 받 는 것 은 공평 하 지 않 다고 생각 하 기 때문 에 파업 에 가 겠 다 "" 고 말 했 다 ."	"포틀랜드 주립 대학 의 또 다른 IT 직원 인 알레한드로 세구라 는 "" 사람 들 이 그 들 이 봉사 하 는 도시 에서 살 수 없 는 임금 을 받 는 것 은 공평 하 지 않 다고 생각 하 기 때문 에 파업 에 가 겠 다 "" 고 말 했 다 ."	0.0
304	305	"포틀랜드 주립 도서관 직원 테레사 스테이플 버그 는 "" 24 년 동안 이곳 에 있 었 기 때문 에 파업 을 하 고 싶 다 "" 고 말 했 다 ."	"포틀랜드 주립 도서관 직원 인 테레사 스테이플 버그 는 훨씬 더 직접 적 이 었 습니다 . "" 나 는 24 년 동안 여기 에 있 었 기 때문 에 파업 을 하 고 싶 다 . 그리고 나 는 임금 인상 이 필요 하 다 . 생활 임금 . """	0.4902
305	306	인플레이션 이 상승 하 고 오리 건 주 생활비 가 치솟 으면서 이 들 근로자 들 은 허둥지둥 방치 되 고 있 으며 경영진 은 그 들 의 곤경 에 대해 거의 동정심 을 보이 지 않 고 있 다 .	인플레이션 이 상승 하 고 오리 건 주 생활비 가 치솟 으면서 이 들 근로자 들 은 허둥지둥 방치 되 고 있 으며 경영진 은 그 들 의 곤경 에 대해 거의 동정심 을 보이 지 않 고 있 다 .	0.0
306	307	지난 2 월 부터 시작 된 계약 협상 은 8 월 중순 결렬 됐 다 .	지난 2 월 부터 시작 된 계약 협상 은 8 월 중순 결렬 됐 다 .	0.0
307	308	그 시점 에서 상사 들 은 특히 터무니없 는 제안 들 , 즉 보잘것없 는 생활비 인상 , 장기 대학 노동자 들 의 연공서열 요구 거부 , 그리고 직원 들 의 식사 가격 인상 등 근로자 들 이 무례 하 고 심지어 잔인 하 다고 본 몇 가지 를 제시 했었 다 .	그 시점 에서 상사 들 은 특히 터무니없 는 제안 들 , 즉 보잘것없 는 생활비 인상 , 장기 대학 노동자 들 의 연공서열 요구 거부 , 그리고 직원 들 의 식사 가격 인상 등 노동자 들 이 무례 하 고 심지어 잔인 하 다고 보 는 몇 가지 를 제시 했었 다 .	0.0556
308	309	"풀머 교수 는 "" 대학 에 는 불문율 수업 제도 가 있 다 "" 고 말 했 다 ."	"풀머 는 "" 대학 에 는 불문율 수업 제도 가 있 다 "" 고 말 했 다 ."	0.0556
309	310	""" 그리고 우리 는 그 밑바닥 에 있 다 . """	""" 그리고 우리 는 그 밑바닥 에 있 다 . """	0.0
310	311	"그 는 이어 "" 교육 종사자 들 은 수십 년 동안 공격 을 받 아 왔 다 "" 고 덧붙였 다 ."	"그 는 이어 "" 교육 종사자 들 은 수십 년 동안 공격 을 받 아 왔 다 "" 고 덧붙였 다 ."	0.0
311	312	""" 우리 는 마침내 일어서 서 반격 하 고 있 다 ."	""" 우리 는 마침내 일어서 서 반격 하 고 있 다 ."	0.0
312	313	경영진 들 이 상대 적 으로 음란 한 급여 가 인플레이션 보다 높 은 비율 로 계속 오르 고 있 다고 보 고 있 기 때문 에 , 계급주의 와 기업 계 의 중산 층 의 압박 을 보 는 것 은 한 가지 일 이 다 .	경영진 들 이 상대 적 으로 음란 한 급여 가 인플레이션 보다 높 은 비율 로 계속 오르 고 있 다고 보 고 있 기 때문 에 , 계급주의 와 기업 계 의 중산 층 의 압박 을 보 는 것 은 한 가지 일 이 다 .	0.0
313	314	"그러나 교육 에서 도 같 은 일 이 일어나 는 것 은 노동자 들 이 계속 용인 할 일 이 아니 다 . """	"그러나 교육 에서 도 같 은 일 이 일어나 는 것 은 노동자 들 이 계속 용인 할 일 이 아니 다 . """	0.0
314	315	그리고 오레 곤 의 주립 대학 근로자 들 만 이 조치 를 취하 는 것 은 아니 다 .	그리고 오레 곤 의 주립 대학 근로자 들 만 이 조치 를 취하 는 것 은 아니 다 .	0.0
315	316	오레 곤 은 지금 호전 성 의 분말 통 이 며 , 그 퓨즈 는 현재 밝 고 뜨겁 게 타오르 고 있 다 .	오레 곤 은 지금 호전 성 의 분말 통 이 며 , 그 퓨즈 는 현재 밝 고 뜨겁 게 타오르 고 있 다 .	0.0
316	317	프레드 마이어 슈퍼마켓 체인 의 식료품 점 근로자 들 은 고용주 에 대한 캠페인 을 강화 하 고 있 으며 , 아직 파업 할 공식 적 인 계획 은 없 지만 긴장 이 고조 되 고 있 다 ; 그 들 의 노조 인 유나이티 드 푸드 앤 상업 노동자 지역 555 는 이미 보이콧 을 요구 했 고 , 체인 에 대해 불 공정 한 노동 관행 보고서 를 제출 했 다 .	프레드 마이어 슈퍼마켓 체인 의 식료품 점 근로자 들 은 고용주 에 대한 캠페인 을 강화 하 고 있 으며 , 아직 파업 할 공식 적 인 계획 은 없 지만 긴장 이 고조 되 고 있 다 ; 그 들 의 노조 인 유나이티 드 푸드 앤 상업 노동자 지역 555 는 이미 보이콧 을 요구 했 고 , 체인 에 대해 불 공정 한 노동 관행 보고서 를 제출 했 다 .	0.0
317	318	의료 분야 에서 는 카이저 퍼머넌트 의 4 , 500 명 의 서비스 직원 국제 연합 지역 49 명 의 근로자 들 이 10 월 에 기존 계약 이 만료 되 기 전 에 협상 이 타결 되 지 않 을 경우 파업 ( 98 % 의 승인 률 로 ) 을 승인 했 는데 , 이 는 새로운 잠정 적 인 합의 로 간신히 피했 다 .	의료 분야 에서 는 카이저 퍼머넌트 의 4 , 500 명 의 서비스 직원 국제 연합 지역 49 명 의 근로자 들 이 10 월 에 기존 계약 이 만료 되 기 전 에 협상 이 타결 되 지 않 을 경우 파업 ( 98 % 의 승인 률 로 ) 을 승인 했 는데 , 이 는 새로운 잠정 적 인 합의 로 간신히 피했 다 .	0.0
318	319	업계 다른 곳 에서 는 아 스토리 아 병원 의 120 명 이상 의 간호사 를 대표 하 는 오레 곤 간호사 협회 가 병원 행정부 와 의 계약 협상 에서 교착 상태 에 빠져 있 습니다 . 그 들 의 마지막 계약 은 5 월 에 만료 되 었 고 시계 는 똑딱거리 고 있 다 .	업계 다른 곳 에서 는 아 스토리 아 병원 의 120 명 이상 의 간호사 를 대표 하 는 오레 곤 간호사 협회 가 병원 행정부 와 의 계약 협상 에서 교착 상태 에 빠져 있 습니다 . 그 들 의 마지막 계약 은 5 월 에 만료 되 었 고 시계 는 똑딱거리 고 있 다 .	0.0
319	320	"벌리 는 "" 오레 곤 은 정말 강력 한 노동 운동 을 하 고 있 다 "" 고 설명 했 다 ."	"벌리 는 "" 오레 곤 은 정말 강력 한 노동 운동 을 하 고 있 다 "" 고 설명 했 다 ."	0.0
320	321	""" 이것 은 노동 성 장 의 국가 적 물결 의 일부분 이 다 ."	""" 이것 은 노동 성 장 의 국가 적 물결 의 일부분 이 다 ."	0.0
321	322	실질 임금 이 떨어지 고 , 해결책 이 직장 내 집단 행동 인 불 안정 한 경제 를 보 고 있 다고 말 했 다 .	실질 임금 이 떨어지 고 , 해결책 이 직장 내 집단 행동 인 불 안정 한 경제 를 보 고 있 다고 말 했 다 .	0.0
322	323	올 가을 이런 집단 행동 이 얼마나 깊이 뿌리내릴지 는 분명 치 않 지만 , 2019 년 총파업 이 북서부 로 복귀 한다면 확실히 적합 할 것 이 다 .	올 가을 이런 집단 행동 이 얼마나 깊이 뿌리내릴지 는 분명 치 않 지만 , 2019 년 총파업 이 북서부 로 복귀 한다면 확실히 적합 할 것 이 다 .	0.0
