	Segment ID	Before_tokens	After_tokens	TER
252	253	일반 적 으로 니코틴 , 물 , 솔 벤트 , 그리고 향료 로 만들 어 진 혼합물 을 흡입 하 는 것 을 포함 하 는 베이 핑 은 금연 에 도움 을 줄 수 있 는 흡연 의 대안 으로 여겨 지 지만 , 그 안전 성 이 아직 완전히 알려진 것 은 아니 다 .	일반 적 으로 니코틴 , 물 , 솔 벤트 , 향료 등 으로 이루어진 혼합물 을 흡입 하 는 베이 핑 은 금연 에 도움 이 되 는 흡연 의 대안 으로 여겨 지 지만 , 그 안전 성 이 아직 완전히 알려진 것 은 아니 다 .	0.2917
253	254	그러나 미국 에서 는 500 명 이상 의 사람 들 이 전자 담배 를 피운 후 의문 의 폐질환 에 걸린 것 으로 알려져 있 다 .	그러나 미국 에서 는 500 명 이상 의 사람 들 이 전자 담배 를 피운 후 의문 의 폐질환 에 걸린 것 으로 알려져 있 다 .	0.0
254	255	관계자 들 은 지난 주 에 만 수백 건 의 추가 사례 가 보 고 되 었 다고 말 했 다 .	관계자 들 은 지난 주 에 만 수백 건 의 추가 사례 가 보 고 되 었 다고 말 했 다 .	0.0
255	256	플로리다 와 조지아 에서 발생 한 첫 번 째 사망자 는 화요일 과 수요일 발표 되 었 습니다 .	플로리다 와 조지아 에서 발생 한 첫 번 째 사망자 는 화요일 과 수요일 발표 되 었 습니다 .	0.0
256	257	현재 38 개 주 에서 발병 사례 가 기록 되 었 으며 8 개 주 에서 사망자 가 발생 했 다 .	현재 38 개 주 에서 발병 사례 가 기록 되 었 으며 8 개 주 에서 사망자 가 발생 했 다 .	0.0
257	258	대부분 의 환자 들 이 대마초 에 들 어 있 는 정신 작용 화합물 인 THC 가 함유 된 제품 을 사용 한 이력 을 보 고 했 지만 12 일 조지아주 에서 숨진 환자 는 니코틴 베이 핑 이 심하 다는 보고 만 나왔 다 .	대부분 의 환자 들 이 대마초 에 들 어 있 는 정신 작용 화합물 인 THC 가 함유 된 제품 을 사용 한 이력 을 보 고 했 지만 12 일 조지아주 에서 숨진 환자 는 니코틴 베이 핑 이 심하 다는 보고 만 나왔 다 .	0.0
258	259	"질병 통제 예방 센터 ( CDC ) 는 100 명 이상 의 관리 들 이 이 미스터리 질병 의 원인 을 조사 하 고 있 으며 , 특히 길거리 에서 전자 담배 제품 을 개조 하 거나 구입 하 는 경우 더 많이 알려 지 기 전 까지 는 국민 들 에게 전자 담배 제품 을 피우 지 말 라고 경고 했 다 . """	"질병 통제 예방 센터 ( CDC ) 는 100 명 이상 의 관리 들 이 이 미스터리 질병 의 원인 을 조사 하 고 있 으며 , 특히 길거리 에서 전자 담배 제품 을 개조 하 거나 구입 하 는 경우 더 많이 알려 지 기 전 까지 는 국민 들 에게 전자 담배 제품 을 피우 지 말 라고 경고 했 다 . """	0.0
259	260	제 1 부 장관 은 베이 핑 으로 인한 인명 손실 이후 스코틀랜드 정부 가 미국 과 그 밖 의 다른 지역 에서 의 상황 을 면밀히 감시 하 고 있 음 을 확인 했 습니다 .	스코틀랜드 정부 는 베 이 핑 으로 인한 인명 피해 에 이어 미국 과 그 밖 의 다른 지역 의 상황 들 을 면밀히 감시 하 고 있 다고 제 1 장관 은 확인 했 다 .	0.4054
260	261	그녀 는 현재 까지 유럽 에서 베이 핑 으로 인한 사망 사례 가 보 고 되 지 않 고 있 다고 지적 했 다 .	그녀 는 현재 까지 유럽 에서 베이 핑 으로 인한 사망 사례 가 보 고 되 지 않 고 있 다고 지적 했 다 .	0.0
261	262	"그 는 "" 우리 의 접근 방식 은 예방 적 인 것 이 었 으며 , 이것 이 스코틀랜드 가 이미 유럽 에서 가장 엄격 한 증기 제품 규제 방식 을 채택 한 이유 "" 라고 말 했 다 ."	"그 는 "" 우리 의 접근 방식 은 예방 적 인 것 이 었 으며 , 이것 이 스코틀랜드 가 이미 유럽 에서 가장 엄격 한 증기 제품 규제 방식 을 채택 한 이유 "" 라고 말 했 다 ."	0.0
262	263	""" 유럽 담배 제품 지침 은 전자 담배 의 광고 를 제한 하 고 전자 액체 가 유해 하 다고 알려진 성분 을 함유 하 지 않 도록 보장 합니다 ."	""" 유럽 담배 제품 지침 은 전자 담배 의 광고 를 제한 하 고 전자 액체 가 유해 하 다고 알려진 성분 을 함유 하 지 못하 도록 하 고 있 습니다 . """	0.1765
263	264	""" 이 지침 은 또한 전자 액체 의 니코틴 농도 를 제한 합니다 ."	""" 이 지침 은 또한 전자 액체 의 니코틴 농도 를 제한 합니다 . """	0.0667
264	265	"그 는 "" 스코틀랜드 에서 는 소매업 등록부 와 의무 연령 확인 제도 를 도입 했으며 소매업자 들 이 규정 을 준 수 할 수 있 도록 모든 지역 의 거래 표준 부서 에 자금 을 지원 했 다 "" 고 말 했 다 ."	"그 는 "" 스코틀랜드 에서 는 소매업 등록부 와 의무 연령 확인 제도 를 도입 했으며 소매업자 들 이 규정 을 준 수 할 수 있 도록 모든 지역 의 거래 기준 부서 에 자금 을 지원 했 다 "" 고 덧붙였 다 ."	0.0682
265	266	""" 앞 으로 몇 달 안 에 증기 제품 의 광고 와 홍보 를 전면 금지 하 는 방안 을 협의 할 것 입니다 . """	""" 앞 으로 몇 달 안 에 증기 제품 의 광고 와 홍보 를 전면 금지 하 는 방안 을 협의 할 것 입니다 . """	0.0
266	267	"그 는 이어 "" 우리 모두 가 기억 해야 할 중요 한 것 은 이 장치 들 이 상대 적 으로 새로운 것 이 어서 그 영향 이 계속 연구 되 고 있 다는 것 이 다 "" 고 덧붙였 다 ."	"그 는 이어 "" 우리 모두 가 기억 해야 할 중요 한 것 은 이 장치 들 이 상대 적 으로 새로운 것 이 어서 그 영향 이 계속 연구 되 고 있 다는 것 이 다 "" 고 덧붙였 다 ."	0.0
267	268	우리 는 아직 그 영향 이 무엇 인지 완전히 이해 하 지 못하 고 있 으며 , 이것 이 우리 가 취한 접근 방식 이 매우 조심 스러웠 던 이유 입니다 .	그 영향 이 무엇 인지 아직 완전히 이해 하 지 못했 기 때문 에 우리 가 취한 접근 방식 은 매우 조심 스러웠 다고 말 했 다 .	0.5357
268	269	""" 그것 이 아마도 스코틀랜드 에서 전자 담배 사용 이 상대 적 으로 낮 은 이유 일 것 입니다 ."	""" 그것 이 아마도 스코틀랜드 에서 전자 담배 사용 이 상대 적 으로 낮 은 이유 일 것 입니다 . """	0.0476
269	270	""" 우리 는 사람 들 이 잠재 적 피해 로부터 보호 받 을 수 있 도록 필요 한 조치 를 취하 기 위해 최선 의 증거 를 따르 는데 전념 하 고 있 습니다 ."	""" 우리 는 사람 들 이 잠재 적 피해 로부터 보호 받 을 수 있 도록 필요 한 조치 를 취하 기 위해 최선 의 증거 를 따르 는데 전념 하 고 있 습니다 . """	0.0278
270	271	""" 이미 이러 한 제품 에 대해 가장 엄격 한 방법 을 사용 하 고 있 지만 , 그 증거 가 추가 조치 가 필요 하 다는 것 을 보여 준다면 . .. 주저 하 지 않 고 받아들이 겠 습니다 . """	""" 이미 이러 한 제품 에 대해 가장 엄격 한 방법 을 사용 하 고 있 지만 , 그 증거 가 추가 조치 가 필요 하 다는 것 을 보여 준다면 . .. 주저 하 지 않 고 받아들이 겠 습니다 . """	0.0
271	272	전 세계 의 학교 파업자 들 이 기후 에 대한 조치 를 요구 하 기 위해 행진 한다 .	전 세계 의 학교 파업자 들 이 기후 에 대한 조치 를 요구 하 기 위해 행진 한다 .	0.0
272	273	전 세계 어린이 들 이 금요일 기후 변화 에 대한 조치 를 요구 하 는 또 다른 파업 에 돌입 했 는데 , 이 는 이번 주 유엔 에서 기후 변화 가 세계 지도자 의 의제 에서 1 위 를 차지 한 이후 첫 번 째 주요 조치 였 다 .	전 세계 어린이 들 이 금요일 기후 변화 에 대한 조치 를 요구 하 는 또 다른 파업 에 돌입 했 는데 , 이 는 이번 주 유엔 에서 기후 변화 가 세계 지도자 의 의제 에서 1 위 를 차지 한 이후 첫 번 째 주요 조치 였 다 .	0.0
273	274	불과 1 년 전 스웨덴 의 10 대 그레타 툰 버그 가 단독 시위 를 벌이 며 시작 된 ' 미래 의 금요일 ' 운동 은 수백만 명 의 학생 들 이 뉴욕 과 같 은 도시 의 거리 로 나와 아프리카 전역 의 개발 도 상국 에서 관심 을 모으 고 있 다 .	불과 1 년 전 스웨덴 의 10 대 그레타 툰 버그 가 단독 시위 를 벌이 면서 시작 된 ' 미래 의 금요일 ' 운동 은 수백만 명 의 학생 들 이 뉴욕 과 같 은 도시 의 거리 로 나와 아프리카 전역 의 개발 도 상국 에서 관심 을 모으 고 있 다 .	0.0182
274	275	첫 번 째 시위 중 일부 는 뉴질랜드 에서 시작 되 었 는데 , 툰 버그 는 주최 측 이 17 만 명 의 사람 들 이 뉴질랜드 전역 에서 행진 했 다고 말 했 다 .	첫 번 째 시위 중 일부 는 뉴질랜드 에서 시작 되 었 는데 , 툰 버그 는 주최 측 이 17 만 명 이 전국 을 행진 했 다고 말 했 다 .	0.1818
275	276	이탈리아 , 핀란드 , 나이지리아 , 오스트리아 , 인도 등 에서 도 행진 이 있 었 다 .	이탈리아 , 핀란드 , 나이지리아 , 오스트리아 , 인도 등 에서 도 행진 이 있 었 다 .	0.0
276	277	금요일 뉴욕 유엔 에서 기후 회담 이 일 주일 동안 열린 후 시위 에 는 툰 버그 가 세계 정상 들 에게 자신 들 의 행동 을 질책 하 는 통렬 한 연설 이 포함 되 어 있 었 다 .	금요일 뉴욕 유엔 에서 기후 회담 이 일 주일 동안 열린 데 이 어 , 툰 버그 는 세계 지도자 들 에게 자신 들 의 행동 을 질책 하 는 통렬 한 연설 을 했 다 .	0.3243
277	278	""" 당신 은 당신 의 공허 한 말 로 나 의 꿈 과 어린 시절 을 훔쳤 습니다 , "" 라고 그녀 는 화요일 에 말 했 다 ."	""" 당신 은 당신 의 공허 한 말 로 나 의 꿈 과 어린 시절 을 훔쳤 습니다 , "" 라고 그녀 는 화요일 에 말 했 다 ."	0.0
278	279	""" 모든 미래 세대 의 시선 이 당신 을 주시 하 고 있 으며 , 만약 당신 이 우리 를 실망 시키 기 로 선택 한다면 , 우리 는 당신 을 절대 용서 하 지 않 을 것 이 라고 나 는 말 했 다 ."	모든 후세 의 시선 이 당신 을 주시 하 고 있 는데 , 만약 당신 이 우리 를 실망 시키 기 로 선택 한다면 , 우리 는 당신 을 절대 용서 하 지 않 을 것 입니다 .	0.2895
279	280	시위대 는 지난해 유엔 이 지지 한 보고서 를 인용 , 지구 온도 가 2 . 7 도 이상 상승 하 는 것 을 막 기 위한 조치 들 을 정부 에 요구 하 고 있 으며 , 이 는 인류 와 지구 에 심각 한 결과 를 초래 할 것 이 라고 과학자 들 은 경고 하 고 있 다 .	시위대 는 지난해 유엔 이 지지 한 보고서 를 인용 , 지구 온도 가 2 . 7 도 이상 상승 하 는 것 을 막 기 위한 조치 들 을 정부 에 요구 하 고 있 으며 , 이 는 인류 와 지구 에 심각 한 결과 를 초래 할 것 이 라고 과학자 들 은 경고 하 고 있 다 .	0.0
280	281	썬 버그 와 그녀 가 영감 을 준 젊은이 들 은 기후 변화 에 책임 이 있 는 온실가스 배출 감소 를 볼 때 까지 매주 교실 파업 을 멈추 지 않 을 것 이 라고 말 한다 .	썬 버그 와 그녀 가 영감 을 준 젊은이 들 은 기후 변화 에 책임 이 있 는 온실가스 배출 감소 를 볼 때 까지 매주 교실 파업 을 멈추 지 않 을 것 이 라고 말 한다 .	0.0
281	282	나이지리아 수도 아부 자 에서 올라도 수 아데 니케 는 4 일 ( 현지 시간 ) 46 번 째 연속 파업 을 기록 했 다 .	나이지리아 수도 아부 자 에서 올라도 수 아데 니케 는 4 일 ( 현지 시간 ) 46 번 째 연속 파업 을 기록 했 다 .	0.0
282	283	"이 운동가 는 파란 교복 을 입 은 학생 들 이 ' 기후 변화 는 현실 이 다 ' ' 시간 이 없 다 ' 는 글 과 함께 현수막 을 들 고 있 는 모습 을 트위터 에 올렸 다 . """	"이 운동가 는 파란 교복 을 입 은 학생 들 이 ' 기후 변화 는 현실 이 다 ' ' 시간 이 없 다 ' 는 글 과 함께 현수막 을 들 고 있 는 모습 을 트위터 에 올렸 다 . """	0.0
283	284	현지 보도 에 따르 면 지난 8 월 수백 명 의 기후 파업 주최자 들 이 이번 주 행사 를 위해 모인 스위스 로잔 에서 는 수천 명 의 사람 들 이 도시 를 행진 했 다고 한다 .	현지 보도 에 따르 면 지난 8 월 수백 명 의 기후 파업 주최자 들 이 이번 주 행사 를 위해 모인 스위스 로잔 에서 는 수천 명 의 사람 들 이 도시 를 행진 했 다고 한다 .	0.0
284	285	핀란드 헬싱 키 에서 는 수천 명 이 더 거리 로 나올 것 으로 예상 되 었 으며 , 현지 언론 들 은 헬싱키 학교 가 학생 들 의 참여 를 허용 할 것 이 라고 보도 했 다 .	핀란드 헬싱 키 에서 는 수천 명 이 더 거리 로 나올 것 으로 예상 되 었 으며 , 현지 언론 들 은 헬싱키 학교 가 학생 들 의 참여 를 허용 할 것 이 라고 보도 했 다 .	0.0
285	286	유엔 방문 이후 북미 에 머물 고 있 는 툰 버그 는 캐나다 몬트리올 에서 기후 파업 에 참여 할 예정 이 었 다 .	유엔 방문 이후 북미 에 머물 고 있 는 툰 버그 는 캐나다 몬트리올 에서 기후 파업 에 참여 할 예정 이 었 다 .	0.0
286	287	' 목표 된 공격 ' 에 불 을 지른 남자	' 목표 된 공격 ' 에 불 을 지른 남자	0.0
287	288	경찰 이 표적 공격 이 라고 보 고 있 는 한 남자 가 그 의 집 앞 에 불 을 붙였 다 .	경찰 이 표적 공격 이 라고 보 고 있 는 한 남자 가 그 의 집 앞 에 불 을 붙였 다 .	0.0
288	289	48 세 의 노인 은 웨스트 랭커셔 의 스 켈 머스 데일 에 있 는 자택 밖 에서 불길 에 휩싸이 기 전 에 휘발유 로 추정 되 는 인화 성 액체 에 흠뻑 젖 었 다 .	48 세 의 노인 은 웨스트 랭커셔 의 스 켈 머스 데일 에 있 는 자택 밖 에서 불길 에 휩싸이 기 전 에 휘발유 로 추정 되 는 인화 성 액체 에 흠뻑 젖 었 다 .	0.0
289	290	그 는 심각 한 화상 을 입 은 후 위독 하 지만 안정 된 상태 로 병원 에 있 다 .	그 는 심각 한 화상 을 입 은 후 위독 하 지만 안정 된 상태 로 병원 에 있 다 .	0.0
290	291	경찰 은 목요일 오전 1 시 경 A 씨 의 집 으로 출동 한 후 살인 미수 에 나섰 다 .	경찰 은 목요일 오전 1 시 경 A 씨 의 집 으로 출동 한 후 살인 미수 에 나섰 다 .	0.0
291	292	"수사 를 지휘 하 고 있 는 폴린 스 태 블 스 경감 은 "" 이것 은 한 남성 이 병원 에 있 는 상태 가 매우 좋 지 않 은 끔찍 한 사건 이 다 ."	"수사 를 지휘 하 고 있 는 폴린 스 태 블 스 경감 은 "" 이것 은 한 남성 이 병원 에 있 는 상태 가 매우 좋 지 않 은 끔찍 한 사건 이 다 ."	0.0
292	293	""" 우리 는 책임자 를 파악 하 기 위해 여러 가지 조사 를 수행 하 고 있 습니다 ."	""" 우리 는 책임자 를 파악 하 기 위해 여러 가지 조사 를 수행 하 고 있 습니다 . """	0.05
293	294	"그 는 "" 우리 는 이번 사건 의 동기 를 밝히 기 위해 노력 하 고 있 지만 이번 사건 이 목표 가 된 것 으로 보 고 있 으며 , 현재 로서 는 더 넓 은 지역 사회 에 위협 이 되 지 않 는다고 믿 고 있 다 "" 고 강조 했 다 ."	"그 는 "" 우리 가 이번 사건 의 동기 를 밝히 기 위해 노력 하 고 있 지만 이번 사건 이 표적 이 었 다고 생각 하 며 현재 로서 는 더 넓 은 지역 사회 에 위협 이 되 지 않 는다고 생각 한다 "" 고 강조 했 다 ."	0.2941
294	295	""" 누가 이런 짓 을 저질렀 는지 아 는 사람 이 있 을 것 이 고 , 저 는 그 들 이 나서 서 우리 에게 말 하 라고 촉구 할 것 입니다 ."	""" 누가 이런 짓 을 저질렀 는지 아 는 사람 이 있 을 것 이 고 , 저 는 그 들 이 나서 서 우리 에게 말 하 라고 촉구 할 것 입니다 . """	0.0286
295	296	""" 사랑 하 는 사람 이 연기 나 휘발유 냄새 를 맡 거나 설명 할 수 없 는 부상 을 입 고 의심 스러운 행동 을 하 면서 집 에 왔 나요 ?"	""" 사랑 하 는 사람 이 연기 나 휘발유 냄새 를 맡 거나 설명 할 수 없 는 부상 을 입 고 의심 스러운 행동 을 하 면서 집 에 왔 나요 ? """	0.0294
296	297	""" 우리 는 이 끔찍 한 범죄 에 책임 이 있 는 사람 들 을 찾 아야 합니다 . """	""" 우리 는 이 끔찍 한 범죄 에 책임 이 있 는 사람 들 을 찾 아야 합니다 . """	0.0
297	298	오리건주 , 대 규모 노동 파업 발생	오리건주 , 대 규모 노동 파업 발생	0.0
298	299	""" 주립 대학 노동자 들 "" 이 가장 압박 하 는 불만 사항 은 낮 은 임금 과 직장 에서 의 품위 부족 에 집중 되 어 있 다 ."	주립 대 근로자 들 의 가장 큰 불만 은 저 임금 과 직장 의 품위 저하 에 있 다 .	0.8
299	300	임금 격차 만 으로 도 충격 적 이 다 .	임금 격차 만 으로 도 충격 적 이 다 .	0.0
300	301	이 들 근로자 의 절반 가량 은 연간 4 만 달러 이하 ( 수백 명 이 2 만 5 천 달러 이하 ) 를 벌 고 있 다 .	이 들 근로자 의 절반 가량 은 연간 4 만 달러 이하 ( 수백 명 이 2 만 5 천 달러 이하 ) 를 벌 고 있 다 .	0.0
301	302	한편 , 대학 총장 들 의 연봉 은 평균 50 만 달러 에 달하 며 , 4 명 의 대학 체육 코치 들 이 100 만 달러 를 끌어내리 고 있 다 .	한편 , 대학 총장 들 의 평균 연봉 은 50 만 달러 에 달하 고 4 명 의 대학 육상 코치 들 은 100 만 달러 를 끌어내리 고 있 다 .	0.1562
302	303	학교 관리자 들 이 6 자리 의 급여 를 받 고 전체 행정 지출 이 계속 증가 하 고 있 는 반면 , 6 명 의 기밀 직원 중 1 명 은 식권 을 받 을 자격 이 있 다 .	학교 관리자 들 이 6 자리 의 급여 를 받 고 전체 행정 지출 이 계속 증가 하 고 있 는 반면 , 6 명 의 기밀 직원 중 1 명 은 식권 을 받 을 자격 이 있 다 .	0.0
303	304	"Portland State University 의 또 다른 IT 직원 인 Alejandro Segurra 는 "" 사람 들 이 봉사 하 는 도시 에 거주 할 수 없 는 임금 을 받 는 것 은 부당 하 다고 생각 하 기 때문 에 기꺼이 파업 에 돌입 할 용의 가 있 다 "" 고 말 했 다 ."	"Portland State University 의 또 다른 IT 직원 인 Alejandro Segurra 는 "" 사람 들 이 봉사 하 는 도시 에 거주 할 수 없 는 임금 을 받 는 것 은 부당 하 다고 생각 하 기 때문 에 기꺼이 파업 에 돌입 할 용의 가 있 다 "" 고 말 했 다 ."	0.0
304	305	"포틀랜드 주립 도서관 직원 인 테 리 사 스테이플 버그 는 "" 24 년 동안 근무 해 왔 기 때문 에 파업 을 하 고 싶 다 "" 며 "" 생계 급여 를 인상 해야 한다 "" 고 말 했 다 . """	"포틀랜드 주립 도서관 직원 인 테 리 사 스테이플 버그 는 "" 24 년 동안 근무 해 왔 기 때문 에 파업 을 하 고 싶 으며 , 생계 급여 를 인상 해야 합니다 . """	0.2778
305	306	인플레이션 이 상승 하 고 오리건주 생활비 가 치솟 으면서 이 들 노동자 들 은 곤혹 스러운 상황 에 대해 경영진 은 별다른 공감 을 보이 지 않 고 있 다 .	인플레이션 이 상승 하 고 오리건주 생활비 가 치솟 으면서 이 들 노동자 들 은 곤혹 스러운 상황 에 대해 경영진 은 별다른 공감 을 보이 지 않 고 있 다 .	0.0
306	307	지난 2 월 시작 된 계약 협상 이 8 월 중순 결렬 됐 다 .	지난 2 월 시작 된 계약 협상 이 8 월 중순 결렬 됐 다 .	0.0
307	308	그 시점 에 , 사장 들 은 노동자 들 이 무례 하 고 심지어 잔인 하 다고 보 는 사소 한 생계비 인상 , 대학 장기 노동자 들 의 연공서열 요구 거부 , 그리고 직원 급식 에 대한 가격 인상 등 특히 터무니없 는 제안 들 을 내놓 았 다 .	그 시점 에 , 사장 들 은 노동자 들 이 무례 하 고 심지어 잔인 하 다고 여기 는 사소 한 생계비 인상 , 장기 대학 노동자 들 의 연공서열 요구 거부 , 그리고 직원 급식 에 대한 가격 인상 등 특히 터무니없 는 제안 들 을 내놓 았 다 .	0.0392
308	309	대학 에 는 불문율 수업 제도 가 있 다고 풀머 는 말 했 다 .	"풀머 는 "" 대학 에 는 불문율 수업 제도 가 있 다 "" 고 말 했 다 ."	0.2778
309	310	""" 그리고 우리 는 그 밑바닥 에 있 습니다 . """	""" 그리고 우리 는 그 밑바닥 에 있 습니다 . """	0.0
310	311	"그 는 "" 교육 노동자 들 은 수십 년 동안 공격 을 받 아 왔 다 "" 고 덧붙였 다 ."	"그 는 "" 교육 노동자 들 은 수십 년 동안 공격 을 받 아 왔 다 "" 고 덧붙였 다 ."	0.0
311	312	""" 우리 는 마침내 일어서 서 맞서 고 있 습니다 ."	""" 우리 는 마침내 일어서 서 맞서 고 있 습니다 ."	0.0
312	313	경영진 이 상대 적 으로 터무니없 는 급여 가 인플레이션 보다 계속 오르 고 있 는 것 을 보 고 있 기 때문 에 기업 세계 에서 계급주의 와 중산 층 의 압박 이 나타나 는 것 은 한 가지 이 다 .	경영진 이 상대 적 으로 터무니없 는 급여 가 인플레이션 보다 계속 오르 고 있 는 것 을 보 고 있 기 때문 에 기업 세계 에서 계급주의 와 중산 층 의 압박 이 나타나 는 것 은 한 가지 이 다 .	0.0
313	314	"그러나 같 은 일 이 교육 에서 일어나 는 것 은 노동자 들 이 계속 용납 할 일 이 아니 다 . """	"그러나 같 은 일 이 교육 에서 일어나 는 것 은 노동자 들 이 계속 용납 할 일 이 아니 다 . """	0.0
314	315	오리건 주립 대학 직원 들 만 이 조치 를 취하 는 것 은 아니 다 .	오리건 주립 대학 직원 들 만 이 조치 를 취하 는 것 은 아니 다 .	0.0
315	316	오레 곤 은 지금 전투 의 화약고 고고 퓨즈 는 밝 고 뜨겁 게 타오르 고 있 습니다	오레 곤 은 지금 전투 의 화약고 고고 퓨즈 는 밝 고 뜨겁 게 타오르 고 있 습니다	0.0
316	317	프레드 마이어 슈퍼마켓 체인 의 식료품 점 노동자 들 은 고용주 에 대한 반대 운동 을 강화 하 고 있 으며 아직 파업 계획 은 없 지만 긴장 이 고조 되 고 있 다 . 그 들 의 노조 인 ' 연합 식품 상업 노동자 555 ' 는 이미 보이콧 을 요구 했으며 체인 에 대한 부당 한 노동 관행 보고서 를 제출 했 다 .	프레드 마이어 슈퍼마켓 체인 의 식료품 점 노동자 들 은 고용주 에 대한 반대 운동 을 강화 하 고 있 으며 아직 파업 계획 은 없 지만 긴장 이 고조 되 고 있 다 . 그 들 의 노조 인 ' 연합 식품 상업 노동자 555 ' 는 이미 보이콧 을 요구 했으며 체인 에 대한 부당 한 노동 관행 보고서 를 제출 했 다 .	0.0
317	318	의료 분야 에서 는 , 카이저 퍼머넌트 의 4 , 500 명 의 국제 노동조합 ( ISU ) 회원 들 이 10 월 에 기존 계약 이 만료 되 기 전 에 협상 이 타결 되 지 않 으면 파업 을 허가 했 다 . 그러나 새로운 잠정 합의 로 가까스로 피할 수 있 었 다 .	의료 분야 에서 는 , 카이저 퍼머넌트 의 4 , 500 명 의 국제 노동조합 ( ISU ) 회원 들 이 10 월 에 기존 계약 이 만료 되 기 전 에 협상 이 타결 되 지 않 으면 파업 을 허가 했 다 . 그러나 새로운 잠정 합의 로 가까스로 피할 수 있 었 다 .	0.0
318	319	아 스토리 아 병원 의 120 명 이상 의 간호사 를 대표 하 는 오리건 간호사 협회 는 지난 5 월 마지막 계약 이 만료 되 면서 병원 관리 청과 의 계약 협상 에 교착 상태 에 빠졌 다 .	아 스토리 아 병원 의 120 명 이상 의 간호사 를 대표 하 는 오리건 간호사 협회 는 지난 5 월 마지막 계약 이 만료 되 면서 병원 관리 청과 의 계약 협상 에 교착 상태 에 빠졌 다 .	0.0
319	320	"벌리 는 "" 오레 곤 은 정말 원점 에서부터 건설 되 고 있 는 강력 한 노동 운동 을 하 고 있 다 "" 고 설명 한다 ."	"벌리 는 "" 오레 곤 은 정말 원점 에서부터 건설 되 고 있 는 강력 한 노동 운동 을 하 고 있 다 "" 고 설명 한다 ."	0.0
320	321	""" 이 는 노동 성장 의 국가 적 물결 의 한 부분 입니다 ."	""" 이 는 노동 성장 의 국가 적 물결 의 한 부분 입니다 ."	0.0
321	322	"국민 들 은 실질 임금 이 떨어지 고 있 고 해결책 은 직장 내 집단 행동 인 위태 로운 경제 를 보 고 있 다 . """	"국민 들 은 실질 임금 이 떨어지 고 있 고 해결책 은 직장 내 집단 행동 인 위태 로운 경제 를 보 고 있 다 . """	0.0
322	323	이런 집단 행동 이 올가 을 얼마나 뿌리 깊 게 뿌리내릴지 는 미지수 지만 2019 년 총파업 이 북서쪽 으로 돌아간다면 적격 일 것 이 다 .	이런 집단 행동 이 올가 을 얼마나 뿌리 깊 게 뿌리내릴지 는 미지수 지만 2019 년 총파업 이 북서쪽 으로 돌아간다면 적격 일 것 이 다 .	0.0
323	324	그리고 거기 서부터 우리 는 그 정신 이 더욱 확산 되 기 를 바랄 뿐 입니다 중서부 농업 , 남부 제조업 , 텍사스 유전 , 애팔래치아 탄광 , 북동부 건설 , 실리콘 밸리 기술 대 기업 , 그리고 그 사이 의 모든 곳 .	그리고 거기 서부터 우리 는 그 정신 이 더욱 확산 되 기 를 바랄 뿐 입니다 중서부 농업 , 남부 제조업 , 텍사스 유전 , 애팔래치아 탄광 , 북동부 건설 , 실리콘 밸리 기술 대 기업 , 그리고 그 사이 의 모든 곳 .	0.0
324	325	뭔가 주 는 게 있 다는 걸 주 님 은 알 고 계시 지	뭔가 주 는 게 있 다는 걸 주 님 은 알 고 계시 지	0.0
325	326	Meghan 은 ' 마음 의 욕망 을 충족 시키 고 ' 그녀 의 왕실 의무 속 에서 ' 사라지 는 ' 욕구 를 거부 한다 .	"메건 은 "" 마음 의 욕망 을 채워 주 기 "" 위해 왕실 의 의무 속 에 자신 의 욕구 를 사라지 게 하 는 것 을 거부 한다 ."	0.5333
326	327	메건 마클 은 ' 마음 의 욕망 을 충족 시키 고 ' 그녀 가 왕실 가족 이 된 지금 자신 의 욕구 를 사라지 게 하 지 않 기 로 결심 했으며 , 소녀 들 뿐 만 아니 라 어린 소년 들 의 롤 모델 이 되 고 싶 어 한다 .	"메건 마클 은 "" 마음 의 욕구 를 충족 시키 고 "" 그녀 가 왕실 가족 이 된 지금 자신 의 욕구 를 "" 사라지 게 "" 하 지 않 기 로 결심 했으며 , 어린 소년 들 과 소녀 들 의 롤 모델 이 되 고 싶 어 한다 ."	0.2353
327	328	서섹스 공작부인 ( 38 ) 은 이번 주 초 남편 해리 왕자 와 남아프리카 를 순방 하 는 동안 케이프타운 우드 스탁 거래소 에서 열린 여성 사업가 들 에게 영감 을 주 기 위한 행사 에서 이 같이 말 한 것 으로 알려졌 다 .	서섹스 공작부인 ( 38 ) 은 이번 주 초 남편 해리 왕자 와 남아프리카 를 순방 하 는 동안 케이프타운 우드 스탁 거래소 에서 열린 여성 사업가 들 에게 영감 을 주 기 위한 행사 에서 이 같이 말 한 것 으로 알려졌 다 .	0.0
328	329	UK - SA Tech Hub 인 Woodstock Exchange 는 기업가 , 특히 여성 이 기술 , 자원 및 지원 을 획득 할 수 있 도록 지원 함 으로써 기술 개발 및 시장 접근 에 초점 을 맞춥니다 .	UK - SA Tech Hub 인 Woodstock Exchange 는 기업가 , 특히 여성 이 기술 , 자원 및 지원 을 획득 할 수 있 도록 지원 함 으로써 기술 개발 및 시장 접근 에 초점 을 맞춥니다 .	0.0
